,ttime,P,error_P,SV,error_SV,SH,error_SH
1036.0,2.474097907590495,-4.2994620344840006e-05,5.276448430207849e-06,0.0002230519619851153,0.00011045676122064018,-0.0005727878057438338,2.138660203816402e-05
1047.0,2.458479899248416,-4.308550947887242e-05,5.8066523485317895e-06,0.00013115763399941207,0.00011217370134139946,-0.000513555400555995,2.0703808518832544e-05
1058.0,2.4351388380923606,-4.185613542554547e-05,4.778017376343381e-06,9.989608012153551e-05,9.183614925360963e-05,-0.0005779993937963606,1.849633250946475e-05
1069.0,2.420446050485113,-4.2552750083216345e-05,4.966867735702732e-06,0.00020556013153260835,0.00011300928029884639,-0.00045865017666429073,1.9575360443623002e-05
1080.0,2.3968086344433885,-4.065664003313444e-05,5.3067864533613795e-06,0.00029017560321815175,0.00011531915089512657,-0.0005465804897149615,1.77646551088301e-05
1091.0,2.3832150046455998,-4.121956317726514e-05,4.709300022349841e-06,0.0001277333513424695,9.78024360106543e-05,-0.0005351800985606585,1.7074356554456766e-05
1102.0,2.3591129928671464,-3.963876299642354e-05,4.874693036624034e-06,4.911411128233138e-05,9.967475979559746e-05,-0.00045465546653856314,1.7934204711681114e-05
1113.0,2.3467518486893835,-6.357492828037263e-05,6.8149537553301e-06,0.00026986667157992487,0.0001689821773728334,-0.0003380319997483524,2.5561835423273154e-05
1124.0,2.3238247953720426,-2.380643266968925e-05,4.378926823213574e-06,0.0001425416796033209,7.330283008629992e-05,0.00044941972854616307,2.2769803552373233e-05
1135.0,2.310733972645419,-2.1156821502322672e-05,3.86045193876251e-06,1.980756180663141e-05,4.576921564719223e-05,0.00032836701737772386,2.4402552261039872e-05
1146.0,2.2941860901634485,-1.973794434946746e-05,3.3136482446915164e-06,-1.1346642304512699e-05,5.465934070296516e-05,0.0004844455266158605,2.5493293781217237e-05
1157.0,2.2791347546819614,-1.8687037499650848e-05,3.4011710559825018e-06,-5.041853929118133e-05,6.228927579907773e-05,0.0004131850633116771,3.096049491317437e-05
1168.0,2.263252419492758,-1.9003124298600086e-05,3.0112969955323146e-06,1.0169866136287783e-05,7.952806391798057e-05,0.0005559065732201421,2.1936694944744577e-05
1179.0,2.249644019940119,-1.788703565968083e-05,3.3124132513083168e-06,4.118467129731318e-05,5.326706885309023e-05,0.0004952926696628243,2.9341556070802234e-05
1190.0,2.234254908170375,-1.8902016853712005e-05,3.2995966263014607e-06,5.594386170927583e-05,6.675754276461952e-05,0.0005936775618356415,2.5487405522240155e-05
1201.0,2.211838116041132,-1.8327866008375473e-05,3.5228215696156953e-06,4.6423715378419215e-05,6.932297207680039e-05,0.0006036094547950345,3.099645237651518e-05
1212.0,2.200842112970349,-5.5005758059863416e-05,6.655728700359751e-06,0.000331646918334421,0.00014940813533363234,0.0006433007918815438,2.799021248642784e-05
1223.0,2.1813508880474366,-4.528451879764872e-05,4.915679581769853e-06,0.0003230806689695802,0.0001703510142278152,-0.0006150983067043744,2.47718993608727e-05
1234.0,2.165282998940598,-4.513840314807642e-05,5.422940601205017e-06,0.00016516575014367149,0.00012803143186690554,-0.0006665676516356696,2.2261411857071175e-05
1245.0,2.1421368899994757,-4.333113875843255e-05,5.2692443069796375e-06,0.00020358843462303528,0.00012790997664575597,-0.0006493371560983827,2.4080903227160877e-05
1256.0,2.127005567087476,-4.4769787441497686e-05,5.812572764658908e-06,0.0002478631636416334,0.00013601757971391237,-0.0006356546187320997,2.3787405255303942e-05
1267.0,2.1036935243696813,-4.26822379043555e-05,5.929160678893739e-06,0.00023730235666170196,0.00014504574466566228,-0.0006378140215084964,2.089888571106753e-05
